dt,Celsius,State,AverageTemperature
19890110,9.334,Wisconsin,48.8012
19890110,6.055,Wyoming,42.899
19890111,12.569,Alabama,54.6242
19890111,17.597,Alaska,63.6746
19890111,10.639,Arizona,51.1502
19890111,11.741,Arkansas,53.1338
19890111,10.969,California,51.7442
19890111,2.434,Colorado,36.3812
19890111,5.467,Connecticut,41.8406
19890111,7.657,Delaware,45.7826
19890111,6.965,District Of Columbia,44.537
19890111,19.682,Florida,67.4276
19890111,13.631,Georgia ,56.5358
19890111,23.245,Hawaii,73.841
19890111,0.563,Idaho,33.0134
19890111,5.213,Illinois,41.3834
19890111,5.242,Indiana,41.4356
19890111,1.466,Iowa,34.6388
19890111,6.605,Kansas,43.889
19890111,7.894,Kentucky,46.2092
19890111,15.813,Louisiana,60.4634
19890111,0.483,Maine,32.8694
19890111,7.623,Maryland,45.7214
19890111,3.664,Massachusetts,38.5952
19890111,0.566,Michigan,33.0188
19890111,3.867,Minnesota,38.9606
19890111,13.541,Mississippi,56.3738
19890111,7.266,Missouri,45.0788
19890111,0.64,Montana,33.152
19890111,3.163,Nebraska,37.6934
19890111,4.581,Nevada,40.2458
19890111,0.95,New Hampshire,33.71
19890111,6.182,New Jersey,43.1276
19890111,6.797,New Mexico,44.2346
19890111,2.773,New York,36.9914
19890111,10.764,North Carolina,51.3752
19890111,2.947,North Dakota,37.3046
19890111,4.936,Ohio,40.8848
19890111,10.757,Oklahoma,51.3626
19890111,4.498,Oregon,40.0964
19890111,4.168,Pennsylvania,39.5024
19890111,5.432,Rhode Island,41.7776
19890111,13.281,South Carolina,55.9058
19890111,0.517,South Dakota,32.9306
19890111,9.267,Tennessee,48.6806
19890111,14.026,Texas,57.2468
19890111,3.444,Utah,38.1992
19890111,0.727,Vermont,33.3086
19890111,8.208,Virginia,46.7744
19890111,4.148,Washington,39.4664
19890111,5.894,West Virginia,42.6092
19890111,1.252,Wisconsin,34.2536
19890111,0.455,Wyoming,32.819
19890112,3.628,Alabama,38.5304
19890112,14.232,Alaska,57.6176
19890112,5.601,Arizona,42.0818
19890112,0.727,Arkansas,33.3086
19890112,7.033,California,44.6594
19890112,4.839,Colorado,40.7102
19890112,6.521,Connecticut,43.7378
19890112,3.502,Delaware,38.3036
19890112,4.568,District Of Columbia,40.2224
19890112,12.32,Florida,54.176
19890112,5.015,Georgia ,41.027
19890112,21.431,Hawaii,70.5758
19890112,4.125,Idaho,39.425
19890112,7.39,Illinois,45.302
19890112,7.345,Indiana,45.221
19890112,9.656,Iowa,49.3808
19890112,3.771,Kansas,38.7878
19890112,3.972,Kentucky,39.1496
19890112,5.974,Louisiana,42.7532
19890112,14.335,Maine,57.803
19890112,3.654,Maryland,38.5772
19890112,9.355,Massachusetts,48.839
19890112,9.679,Michigan,49.4222
19890112,14.555,Minnesota,58.199
19890112,3.615,Mississippi,38.507
19890112,5.052,Missouri,41.0936
19890112,6.707,Montana,44.0726
19890112,6.894,Nebraska,44.4092
19890112,0.484,Nevada,32.8712
19890112,13.094,New Hampshire,55.5692
19890112,5.477,New Jersey,41.8586
19890112,0.286,New Mexico,32.5148
19890112,10.836,New York,51.5048
19890112,0.97,North Carolina,33.746
19890112,13.949,North Dakota,57.1082
19890112,7.425,Ohio,45.365
19890112,0.322,Oklahoma,32.5796
19890112,1.321,Oregon,34.3778
19890112,7.657,Pennsylvania,45.7826
19890112,6.532,Rhode Island,43.7576
19890112,4.19,South Carolina,39.542
19890112,10.117,South Dakota,50.2106
19890112,1.329,Tennessee,34.3922
19890112,4.294,Texas,39.7292
19890112,1.97,Utah,35.546
19890112,13.809,Vermont,56.8562
19890112,2.48,Virginia,36.464
19890112,0.47,Washington,32.846
19890112,5.559,West Virginia,42.0062
19890112,12.19,Wisconsin,53.942
19890112,6.734,Wyoming,44.1212
19900101,10.038,Alabama,50.0684
19900101,21.258,Alaska,70.2644
19900101,4.709,Arizona,40.4762
19900101,7.778,Arkansas,46.0004
19900101,6.215,California,43.187
19900101,3.404,Colorado,38.1272
19900101,1.774,Connecticut,35.1932
19900101,4.926,Delaware,40.8668
19900101,4.541,District Of Columbia,40.1738
19900101,17.632,Florida,63.7376
19900101,11.186,Georgia ,52.1348
19900101,21.656,Hawaii,70.9808
19900101,3.746,Idaho,38.7428
19900101,2.65,Illinois,36.77
19900101,2.862,Indiana,37.1516
19900101,0.807,Iowa,33.4526
19900101,2.445,Kansas,36.401
19900101,5.421,Kentucky,41.7578
19900101,12.369,Louisiana,54.2642
19900101,5.26,Maine,41.468
19900101,5.096,Maryland,41.1728
19900101,0.27,Massachusetts,32.486
19900101,1.787,Michigan,35.2166
19900101,6.043,Minnesota,42.8774
19900101,10.368,Mississippi,50.6624
19900101,4.207,Missouri,39.5726
19900101,3.677,Montana,38.6186
19900101,0.071,Nebraska,32.1278
19900101,0.405,Nevada,32.729
19900101,3.14,New Hampshire,37.652
19900101,3.109,New Jersey,37.5962
19900101,1.057,New Mexico,33.9026
19900101,0.478,New York,32.8604
19900101,8.36,North Carolina,47.048
19900101,5.634,North Dakota,42.1412
19900101,2.515,Ohio,36.527
19900101,6.645,Oklahoma,43.961
19900101,1.286,Oregon,34.3148
19900101,1.624,Pennsylvania,34.9232
19900101,1.69,Rhode Island,35.042
19900101,10.769,South Carolina,51.3842
19900101,1.782,South Dakota,35.2076
19900101,6.654,Tennessee,43.9772
19900101,10.094,Texas,50.1692
19900101,2.437,Utah,36.3866
19900101,3.012,Vermont,37.4216
19900101,5.907,Virginia,42.6326
19900101,1.05,Washington,33.89
19900101,3.752,West Virginia,38.7536
19900101,3.638,Wisconsin,38.5484
19900101,4.237,Wyoming,39.6266
19900102,12.77,Alabama,54.986
19900102,26.21,Alaska,79.178
19900102,6.045,Arizona,42.881
19900102,9.852,Arkansas,49.7336
19900102,6.198,California,43.1564
19900102,2.508,Colorado,36.5144
19900102,0.603,Connecticut,33.0854
19900102,5.445,Delaware,41.801
19900102,5.335,District Of Columbia,41.603
19900102,19.351,Florida,66.8318
19900102,13.544,Georgia ,56.3792
19900102,20.469,Hawaii,68.8442
19900102,4.577,Idaho,40.2386
19900102,2.167,Illinois,35.9006
19900102,2.823,Indiana,37.0814
19900102,1.858,Iowa,35.3444
19900102,2.449,Kansas,36.4082
19900102,6.884,Kentucky,44.3912
19900102,14.676,Louisiana,58.4168
19900102,8.402,Maine,47.1236
19900102,5.905,Maryland,42.629
19900102,1.861,Massachusetts,35.3498
19900102,4.059,Michigan,39.3062
19900102,8.162,Minnesota,46.6916
19900102,13.031,Mississippi,55.4558
19900102,4.332,Missouri,39.7976
19900102,4.614,Montana,40.3052
19900102,1.095,Nebraska,33.971
19900102,0.693,Nevada,33.2474
19900102,5.35,New Hampshire,41.63
19900102,3.194,New Jersey,37.7492
19900102,3.077,New Mexico,37.5386
19900102,2.466,New York,36.4388
19900102,10.005,North Carolina,50.009
19900102,7.859,North Dakota,46.1462
19900102,2.537,Ohio,36.5666
19900102,7.486,Oklahoma,45.4748
19900102,0.397,Oregon,32.7146
19900102,1.388,Pennsylvania,34.4984
19900102,0.523,Rhode Island,32.9414
19900102,12.86,South Carolina,55.148
19900102,3.622,South Dakota,38.5196
19900102,8.921,Tennessee,48.0578
19900102,11.851,Texas,53.3318
19900102,1.816,Utah,35.2688
19900102,5.578,Vermont,42.0404
19900102,7.362,Virginia,45.2516
19900102,0.273,Washington,32.4914
19900102,4.901,West Virginia,40.8218
19900102,5.693,Wisconsin,42.2474
19900102,4.876,Wyoming,40.7768
19900103,14.649,Alabama,58.3682
19900103,11.146,Alaska,52.0628
19900103,11.422,Arizona,52.5596
19900103,12.209,Arkansas,53.9762
19900103,11.084,California,51.9512
19900103,2.451,Colorado,36.4118
19900103,3.672,Connecticut,38.6096
19900103,7.662,Delaware,45.7916
19900103,8.45,District Of Columbia,47.21
19900103,19.871,Florida,67.7678
19900103,15.374,Georgia ,59.6732
19900103,20.853,Hawaii,69.5354
19900103,1.896,Idaho,35.4128
19900103,7.244,Illinois,45.0392
19900103,7.256,Indiana,45.0608
19900103,4.691,Iowa,40.4438
19900103,7.641,Kansas,45.7538
19900103,9.815,Kentucky,49.667
19900103,16.227,Louisiana,61.2086
19900103,2.527,Maine,36.5486
19900103,8.535,Maryland,47.363
19900103,2.301,Massachusetts,36.1418
19900103,1.057,Michigan,33.9026
19900103,0.408,Minnesota,32.7344
19900103,14.735,Mississippi,58.523
19900103,8.578,Missouri,47.4404
19900103,0.983,Montana,33.7694
19900103,4.208,Nebraska,39.5744
19900103,6.34,Nevada,43.412
19900103,0.277,New Hampshire,32.4986
19900103,6.224,New Jersey,43.2032
19900103,7.649,New Mexico,45.7682
19900103,1.932,New York,35.4776
19900103,12.254,North Carolina,54.0572
19900103,0.121,North Dakota,32.2178
19900103,6.795,Ohio,44.231
19900103,10.948,Oklahoma,51.7064
19900103,5.332,Oregon,41.5976
19900103,4.935,Pennsylvania,40.883
19900103,3.599,Rhode Island,38.4782
19900103,14.731,South Carolina,58.5158
19900103,2.436,South Dakota,36.3848
19900103,11,Tennessee,51.8
19900103,14.215,Texas,57.587
19900103,5.018,Utah,41.0324
19900103,0.455,Vermont,32.819
19900103,10.023,Virginia,50.0414
19900103,5.019,Washington,41.0342
19900103,7.999,West Virginia,46.3982
19900103,1.257,Wisconsin,34.2626
19900103,0.325,Wyoming,32.585
19900104,16.549,Alabama,61.7882
19900104,2.617,Alaska,36.7106
19900104,15.629,Arizona,60.1322
19900104,15.579,Arkansas,60.0422
19900104,14.865,California,58.757
19900104,7.171,Colorado,44.9078
19900104,8.02,Connecticut,46.436
19900104,11.29,Delaware,52.322
19900104,12.17,District Of Columbia,53.906
19900104,20.918,Florida,69.6524
19900104,17.044,Georgia ,62.6792
19900104,22.067,Hawaii,71.7206
19900104,7.532,Idaho,45.5576
19900104,10.731,Illinois,51.3158
19900104,10.59,Indiana,51.062
19900104,9.378,Iowa,48.8804
19900104,11.731,Kansas,53.1158
19900104,12.398,Kentucky,54.3164
19900104,18.884,Louisiana,65.9912
19900104,4.493,Maine,40.0874
19900104,11.987,Maryland,53.5766
19900104,7.283,Massachusetts,45.1094
19900104,7.272,Michigan,45.0896
19900104,6.017,Minnesota,42.8306
19900104,17.133,Mississippi,62.8394
19900104,12.189,Missouri,53.9402
19900104,5.913,Montana,42.6434
19900104,9.037,Nebraska,48.2666
19900104,11.189,Nevada,52.1402
19900104,5.985,New Hampshire,42.773
19900104,10.363,New Jersey,50.6534
19900104,12.307,New Mexico,54.1526
19900104,7.98,New York,46.364
19900104,14.662,North Carolina,58.3916
19900104,5.708,North Dakota,42.2744
19900104,10.214,Ohio,50.3852
19900104,14.885,Oklahoma,58.793
19900104,9.69,Oregon,49.442
19900104,9.671,Pennsylvania,49.4078
19900104,7.897,Rhode Island,46.2146
19900104,16.786,South Carolina,62.2148
19900104,7.531,South Dakota,45.5558
19900104,13.548,Tennessee,56.3864
19900104,18.259,Texas,64.8662
19900104,9.713,Utah,49.4834
19900104,6.048,Vermont,42.8864
19900104,12.78,Virginia,55.004
19900104,9.169,Washington,48.5042
19900104,10.781,West Virginia,51.4058
19900104,7.726,Wisconsin,45.9068
19900104,5.373,Wyoming,41.6714
19900105,21.229,Alabama,70.2122
19900105,5.629,Alaska,42.1322
19900105,18.615,Arizona,65.507
19900105,19.306,Arkansas,66.7508
19900105,15.985,California,60.773
19900105,10.333,Colorado,50.5994
19900105,12.293,Connecticut,54.1274
19900105,15.791,Delaware,60.4238
19900105,16.384,District Of Columbia,61.4912
19900105,25.103,Florida,77.1854
19900105,22.036,Georgia ,71.6648
19900105,22.625,Hawaii,72.725
19900105,8.404,Idaho,47.1272
19900105,15.259,Illinois,59.4662
19900105,15.332,Indiana,59.5976
19900105,14.143,Iowa,57.4574
19900105,16.09,Kansas,60.962
19900105,17.168,Kentucky,62.9024
19900105,23.402,Louisiana,74.1236
19900105,9.525,Maine,49.145
19900105,16.309,Maryland,61.3562
19900105,11.528,Massachusetts,52.7504
19900105,11.018,Michigan,51.8324
19900105,11.627,Minnesota,52.9286
19900105,21.66,Mississippi,70.988
19900105,16.432,Missouri,61.5776
19900105,9.632,Montana,49.3376
19900105,13.687,Nebraska,56.6366
19900105,12.527,Nevada,54.5486
19900105,10.614,New Hampshire,51.1052
19900105,14.825,New Jersey,58.685
19900105,15.851,New Mexico,60.5318
19900105,11.889,New York,53.4002
19900105,19.407,North Carolina,66.9326
19900105,11.827,North Dakota,53.2886
19900105,14.679,Ohio,58.4222
19900105,19.464,Oklahoma,67.0352
19900105,9.733,Oregon,49.5194
19900105,13.557,Pennsylvania,56.4026
19900105,12.176,Rhode Island,53.9168
19900105,21.769,South Carolina,71.1842
19900105,12.815,South Dakota,55.067
19900105,18.204,Tennessee,64.7672
19900105,22.888,Texas,73.1984
19900105,12.051,Utah,53.6918
19900105,10.466,Vermont,50.8388
19900105,17.401,Virginia,63.3218
19900105,10.525,Washington,50.945
19900105,15.423,West Virginia,59.7614
19900105,11.512,Wisconsin,52.7216
19900105,8.401,Wyoming,47.1218
19900106,25.816,Alabama,78.4688
19900106,10.37,Alaska,50.666
19900106,25.928,Arizona,78.6704
19900106,25.817,Arkansas,78.4706
19900106,20.928,California,69.6704
19900106,18.513,Colorado,65.3234
19900106,18.742,Connecticut,65.7356
19900106,21.537,Delaware,70.7666
19900106,22.285,District Of Columbia,72.113
19900106,27.16,Florida,80.888
19900106,26.058,Georgia ,78.9044
19900106,23.611,Hawaii,74.4998
19900106,13.863,Idaho,56.9534
19900106,22.431,Illinois,72.3758
19900106,21.906,Indiana,71.4308
19900106,21.829,Iowa,71.2922
19900106,25.216,Kansas,77.3888
19900106,22.871,Kentucky,73.1678
19900106,27.884,Louisiana,82.1912
19900106,16.049,Maine,60.8882
19900106,21.968,Maryland,71.5424
19900106,18.21,Massachusetts,64.778
19900106,17.505,Michigan,63.509
19900106,18.761,Minnesota,65.7698
19900106,26.639,Mississippi,79.9502
19900106,23.811,Missouri,74.8598
19900106,15.212,Montana,59.3816
19900106,22.064,Nebraska,71.7152
19900106,18.894,Nevada,66.0092
19900106,17.407,New Hampshire,63.3326
19900106,20.765,New Jersey,69.377
19900106,23.903,New Mexico,75.0254
19900106,18.506,New York,65.3108
19900106,23.61,North Carolina,74.498
19900106,18.268,North Dakota,64.8824
19900106,20.693,Ohio,69.2474
19900106,27.261,Oklahoma,81.0698
19900106,14.518,Oregon,58.1324
19900106,19.608,Pennsylvania,67.2944
19900106,18.657,Rhode Island,65.5826
19900106,25.727,South Carolina,78.3086
19900106,20.114,South Dakota,68.2052
19900106,23.716,Tennessee,74.6888
19900106,28.918,Texas,84.0524
19900106,19.11,Utah,66.398
19900106,17.263,Vermont,63.0734
19900106,22.18,Virginia,71.924
19900106,14.271,Washington,57.6878
19900106,20.402,West Virginia,68.7236
19900106,18.636,Wisconsin,65.5448
19900106,15.456,Wyoming,59.8208
19900107,26.786,Alabama,80.2148
19900107,13.117,Alaska,55.6106
19900107,26.578,Arizona,79.8404
19900107,26.812,Arkansas,80.2616
19900107,24.677,California,76.4186
19900107,18.923,Colorado,66.0614
19900107,21.767,Connecticut,71.1806
19900107,24.533,Delaware,76.1594
19900107,24.836,District Of Columbia,76.7048
19900107,27.788,Florida,82.0184
19900107,27.357,Georgia ,81.2426
19900107,24.208,Hawaii,75.5744
19900107,18.864,Idaho,65.9552
19900107,23.84,Illinois,74.912
19900107,23.354,Indiana,74.0372
19900107,22.955,Iowa,73.319
19900107,25.696,Kansas,78.2528
19900107,24.564,Kentucky,76.2152
19900107,27.62,Louisiana,81.716
19900107,18.954,Maine,66.1172
19900107,24.664,Maryland,76.3952
19900107,21.12,Massachusetts,70.016
19900107,19.75,Michigan,67.55
19900107,20.144,Minnesota,68.2592
19900107,27.212,Mississippi,80.9816
19900107,25.274,Missouri,77.4932
19900107,18.832,Montana,65.8976
19900107,22.942,Nebraska,73.2956
19900107,23.23,Nevada,73.814
19900107,19.968,New Hampshire,67.9424
19900107,23.562,New Jersey,74.4116
19900107,22.265,New Mexico,72.077
19900107,20.984,New York,69.7712
19900107,25.915,North Carolina,78.647
19900107,20.26,North Dakota,68.468
19900107,22.614,Ohio,72.7052
19900107,26.911,Oklahoma,80.4398
19900107,19.56,Oregon,67.208
19900107,21.799,Pennsylvania,71.2382
19900107,21.679,Rhode Island,71.0222
19900107,27.63,South Carolina,81.734
19900107,22.123,South Dakota,71.8214
19900107,25.036,Tennessee,77.0648
19900107,26.929,Texas,80.4722
19900107,22.181,Utah,71.9258
19900107,19.761,Vermont,67.5698
19900107,24.69,Virginia,76.442
19900107,19.309,Washington,66.7562
19900107,22.563,West Virginia,72.6134
19900107,20.25,Wisconsin,68.45
19900107,18.341,Wyoming,65.0138
19900108,27.44,Alabama,81.392
19900108,11.144,Alaska,52.0592
19900108,24.773,Arizona,76.5914
19900108,26.627,Arkansas,79.9286
19900108,23.208,California,73.7744
19900108,18.358,Colorado,65.0444
19900108,21.746,Connecticut,71.1428
19900108,23.498,Delaware,74.2964
19900108,23.116,District Of Columbia,73.6088
19900108,28.078,Florida,82.5404
19900108,27.37,Georgia ,81.266
19900108,25.005,Hawaii,77.009
19900108,17.794,Idaho,64.0292
19900108,22.981,Illinois,73.3658
19900108,22.269,Indiana,72.0842
19900108,22.708,Iowa,72.8744
19900108,25.38,Kansas,77.684
19900108,23.724,Kentucky,74.7032
19900108,28.074,Louisiana,82.5332
19900108,19.151,Maine,66.4718
19900108,23.206,Maryland,73.7708
19900108,20.898,Massachusetts,69.6164
19900108,19.22,Michigan,66.596
19900108,20.071,Minnesota,68.1278
19900108,27.55,Mississippi,81.59
19900108,24.517,Missouri,76.1306
19900108,19.119,Montana,66.4142
19900108,23.067,Nebraska,73.5206
19900108,21.231,Nevada,70.2158
19900108,19.713,New Hampshire,67.4834
19900108,22.634,New Jersey,72.7412
19900108,20.867,New Mexico,69.5606
19900108,20.295,New York,68.531
19900108,25.089,North Carolina,77.1602
19900108,20.999,North Dakota,69.7982
19900108,21.688,Ohio,71.0384
19900108,27.229,Oklahoma,81.0122
19900108,18.393,Oregon,65.1074
19900108,20.809,Pennsylvania,69.4562
19900108,21.73,Rhode Island,71.114
19900108,27.004,South Carolina,80.6072
19900108,22.56,South Dakota,72.608
19900108,24.799,Tennessee,76.6382
19900108,27.238,Texas,81.0284
19900108,20.604,Utah,69.0872
19900108,19.482,Vermont,67.0676
19900108,23.456,Virginia,74.2208
19900108,18.562,Washington,65.4116
19900108,21.786,West Virginia,71.2148
19900108,19.814,Wisconsin,67.6652
19900108,18.089,Wyoming,64.5602
19900109,24.894,Alabama,76.8092
19900109,4.139,Alaska,39.4502
19900109,23.057,Arizona,73.5026
19900109,24.475,Arkansas,76.055
19900109,21.087,California,69.9566
19900109,16.26,Colorado,61.268
19900109,16.96,Connecticut,62.528
19900109,18.96,Delaware,66.128
19900109,19.061,District Of Columbia,66.3098
19900109,27.052,Florida,80.6936
19900109,24.725,Georgia ,76.505
19900109,25.213,Hawaii,77.3834
19900109,16.031,Idaho,60.8558
19900109,20.401,Illinois,68.7218
19900109,19.716,Indiana,67.4888
19900109,19.614,Iowa,67.3052
19900109,22.618,Kansas,72.7124
19900109,21.084,Kentucky,69.9512
19900109,26.178,Louisiana,79.1204
19900109,13.053,Maine,55.4954
19900109,19.189,Maryland,66.5402
19900109,15.63,Massachusetts,60.134
19900109,15.506,Michigan,59.9108
19900109,15.809,Minnesota,60.4562
19900109,25.478,Mississippi,77.8604
19900109,22.267,Missouri,72.0806
19900109,15.898,Montana,60.6164
19900109,19.989,Nebraska,67.9802
19900109,18.693,Nevada,65.6474
19900109,14.041,New Hampshire,57.2738
19900109,17.96,New Jersey,64.328
19900109,19.205,New Mexico,66.569
19900109,15.228,New York,59.4104
19900109,21.645,North Carolina,70.961
19900109,16.239,North Dakota,61.2302
19900109,18.477,Ohio,65.2586
19900109,24.671,Oklahoma,76.4078
19900109,16.718,Oregon,62.0924
19900109,16.627,Pennsylvania,61.9286
19900109,16.923,Rhode Island,62.4614
19900109,24.008,South Carolina,75.2144
19900109,18.812,South Dakota,65.8616
19900109,22.164,Tennessee,71.8952
19900109,24.933,Texas,76.8794
19900109,18.121,Utah,64.6178
19900109,13.788,Vermont,56.8184
19900109,19.793,Virginia,67.6274
19900109,16.428,Washington,61.5704
19900109,18.416,West Virginia,65.1488
19900109,16.266,Wisconsin,61.2788
19900109,15.413,Wyoming,59.7434
19900110,17.872,Alabama,64.1696
19900110,5.282,Alaska,41.5076
19900110,16.635,Arizona,61.943
19900110,15.32,Arkansas,59.576
19900110,16.455,California,61.619
19900110,7.981,Colorado,46.3658
19900110,13.818,Connecticut,56.8724
19900110,15.899,Delaware,60.6182
19900110,15.126,District Of Columbia,59.2268
19900110,23.929,Florida,75.0722
19900110,19.178,Georgia ,66.5204
19900110,24.487,Hawaii,76.0766
19900110,5.429,Idaho,41.7722
19900110,11.866,Illinois,53.3588
19900110,11.953,Indiana,53.5154
19900110,10.645,Iowa,51.161
19900110,13.57,Kansas,56.426
19900110,13.521,Kentucky,56.3378
19900110,18.784,Louisiana,65.8112
19900110,8.346,Maine,47.0228
19900110,15.442,Maryland,59.7956
19900110,11.913,Massachusetts,53.4434
19900110,8.429,Michigan,47.1722
19900110,6.774,Minnesota,44.1932
19900110,17.445,Mississippi,63.401
19900110,13.134,Missouri,55.6412
19900110,5.883,Montana,42.5894
19900110,10.605,Nebraska,51.089
19900110,11.041,Nevada,51.8738
19900110,9.738,New Hampshire,49.5284
19900110,14.66,New Jersey,58.388
19900110,12.423,New Mexico,54.3614
19900110,10.773,New York,51.3914
19900110,16.97,North Carolina,62.546
19900110,6.496,North Dakota,43.6928
19900110,12.112,Ohio,53.8016
19900110,15.67,Oklahoma,60.206
19900110,8.065,Oregon,46.517
19900110,12.264,Pennsylvania,54.0752
19900110,13.771,Rhode Island,56.7878
19900110,19.106,South Carolina,66.3908
19900110,8.72,South Dakota,47.696
19900110,14.433,Tennessee,57.9794
19900110,18.197,Texas,64.7546
19900110,9.45,Utah,49.01
19900110,9.34,Vermont,48.812
19900110,15.094,Virginia,59.1692
19900110,6.99,Washington,44.582
19900110,12.774,West Virginia,54.9932
19900110,7.81,Wisconsin,46.058
19900110,5.744,Wyoming,42.3392
19900111,13.858,Alabama,56.9444
19900111,17.018,Alaska,62.6324
19900111,10.159,Arizona,50.2862
19900111,13.029,Arkansas,55.4522
19900111,10.061,California,50.1098
19900111,2.454,Colorado,36.4172
19900111,7.284,Connecticut,45.1112
19900111,9.428,Delaware,48.9704
19900111,9.161,District Of Columbia,48.4898
19900111,19.942,Florida,67.8956
19900111,14.418,Georgia ,57.9524
19900111,23.779,Hawaii,74.8022
19900111,0.277,Idaho,32.4986
19900111,8.681,Illinois,47.6258
19900111,8.648,Indiana,47.5664
19900111,5.68,Iowa,42.224
19900111,9.085,Kansas,48.353
19900111,10.156,Kentucky,50.2808
19900111,16.039,Louisiana,60.8702
19900111,1.589,Maine,34.8602
19900111,9.572,Maryland,49.2296
19900111,5.505,Massachusetts,41.909
19900111,4.637,Michigan,40.3466
19900111,0.608,Minnesota,33.0944
19900111,14.465,Mississippi,58.037
19900111,10.5,Missouri,50.9
19900111,0.666,Montana,33.1988
19900111,4.848,Nebraska,40.7264
19900111,3.827,Nevada,38.8886
19900111,2.92,New Hampshire,37.256
19900111,8.046,New Jersey,46.4828
19900111,6.957,New Mexico,44.5226
19900111,4.755,New York,40.559
19900111,11.858,North Carolina,53.3444
19900111,0.769,North Dakota,33.3842
19900111,7.822,Ohio,46.0796
19900111,12.328,Oklahoma,54.1904
19900111,3.935,Oregon,39.083
19900111,6.651,Pennsylvania,43.9718
19900111,7.28,Rhode Island,45.104
19900111,14.014,South Carolina,57.2252
19900111,2.99,South Dakota,37.382
19900111,11.185,Tennessee,52.133
19900111,14.772,Texas,58.5896
19900111,2.541,Utah,36.5738
19900111,2.729,Vermont,36.9122
19900111,10.059,Virginia,50.1062
19900111,4.051,Washington,39.2918
19900111,8.256,West Virginia,46.8608
19900111,3.458,Wisconsin,38.2244
19900111,0.606,Wyoming,33.0908
19900112,10.537,Alabama,50.9666
19900112,19.038,Alaska,66.2684
19900112,2.825,Arizona,37.085
19900112,5.637,Arkansas,42.1466
19900112,3.568,California,38.4224
19900112,6.874,Colorado,44.3732
19900112,3.296,Connecticut,37.9328
19900112,5.717,Delaware,42.2906
19900112,4.479,District Of Columbia,40.0622
19900112,17.994,Florida,64.3892
19900112,11.441,Georgia ,52.5938
19900112,21.934,Hawaii,71.4812
19900112,10.593,Idaho,51.0674
19900112,0.705,Illinois,33.269
19900112,1.083,Indiana,33.9494
19900112,6.227,Iowa,43.2086
19900112,2.122,Kansas,35.8196
19900112,4.567,Kentucky,40.2206
19900112,11.854,Louisiana,53.3372
19900112,3.699,Maine,38.6582
19900112,5.388,Maryland,41.6984
19900112,1.12,Massachusetts,34.016
19900112,2.779,Michigan,37.0022
19900112,10.999,Minnesota,51.7982
19900112,10.516,Mississippi,50.9288
19900112,0.413,Missouri,32.7434
19900112,10.741,Montana,51.3338
19900112,6.154,Nebraska,43.0772
19900112,5.197,Nevada,41.3546
19900112,2.09,New Hampshire,35.762
19900112,3.934,New Jersey,39.0812
19900112,0.021,New Mexico,32.0378
19900112,0.195,New York,32.351
19900112,8.878,North Carolina,47.9804
19900112,12.77,North Dakota,54.986
19900112,2.304,Ohio,36.1472
19900112,2.396,Oklahoma,36.3128
19900112,4.363,Oregon,39.8534
19900112,1.764,Pennsylvania,35.1752
19900112,3.279,Rhode Island,37.9022
19900112,11.086,South Carolina,51.9548
19900112,9.206,South Dakota,48.5708
19900112,6.137,Tennessee,43.0466
19900112,7.711,Texas,45.8798
19900112,7.148,Utah,44.8664
19900112,2.439,Vermont,36.3902
19900112,6.14,Virginia,43.052
19900112,4.647,Washington,40.3646
19900112,4.004,West Virginia,39.2072
19900112,7.115,Wisconsin,44.807
19900112,10.524,Wyoming,50.9432
19910101,7.801,Alabama,46.0418
19910101,18.109,Alaska,64.5962
19910101,4.616,Arizona,40.3088
19910101,3.014,Arkansas,37.4252
19910101,6.365,California,43.457
19910101,5.959,Colorado,42.7262
19910101,1.939,Connecticut,35.4902
19910101,1.866,Delaware,35.3588
19910101,0.886,District Of Columbia,33.5948
19910101,17.249,Florida,63.0482
19910101,8.963,Georgia ,48.1334
19910101,21.163,Hawaii,70.0934
19910101,7.01,Idaho,44.618
19910101,4.547,Illinois,40.1846
19910101,2.921,Indiana,37.2578
19910101,9.691,Iowa,49.4438
19910101,3.2,Kansas,37.76
19910101,1.176,Kentucky,34.1168
19910101,8.947,Louisiana,48.1046
19910101,10.681,Maine,51.2258
19910101,1.804,Maryland,35.2472
19910101,4.584,Massachusetts,40.2512
19910101,7.435,Michigan,45.383
19910101,13.942,Minnesota,57.0956
19910101,7.385,Mississippi,45.293
19910101,3.044,Missouri,37.4792
19910101,9.244,Montana,48.6392
19910101,6.635,Nebraska,43.943
19910101,1.683,Nevada,35.0294
19910101,8.077,New Hampshire,46.5386
19910101,0.376,New Jersey,32.6768
19910101,0.41,New Mexico,32.738
19910101,5.601,New York,42.0818
19910101,5.76,North Carolina,42.368
19910101,13.96,North Dakota,57.128
19910101,1.94,Ohio,35.492
19910101,1.266,Oklahoma,34.2788
19910101,0.326,Oregon,32.5868
19910101,2.571,Pennsylvania,36.6278
19910101,1.984,Rhode Island,35.5712
19910101,8.204,South Carolina,46.7672
19910101,9.716,South Dakota,49.4888
19910101,3.42,Tennessee,38.156
19910101,6.346,Texas,43.4228
19910101,5.3,Utah,41.54
19910101,8.411,Vermont,47.1398
19910101,3.059,Virginia,37.5062
19910101,2.3,Washington,36.14
19910101,0.488,West Virginia,32.8784
19910101,11.076,Wisconsin,51.9368
