dt,Celsius,State,AverageTemperature
19400111,0.449,Maine,32.8082
19400111,7.576,Maryland,45.6368
19400111,3.543,Massachusetts,38.3774
19400111,1.237,Michigan,34.2266
19400111,3.94,Minnesota,39.092
19400111,12.143,Mississippi,53.8574
19400111,5.078,Missouri,41.1404
19400111,4.919,Montana,40.8542
19400111,0.23,Nebraska,32.414
19400111,2.62,Nevada,36.716
19400111,1.265,New Hampshire,34.277
19400111,6.051,New Jersey,42.8918
19400111,4.815,New Mexico,40.667
19400111,2.433,New York,36.3794
19400111,10.043,North Carolina,50.0774
19400111,5.668,North Dakota,42.2024
19400111,4.419,Ohio,39.9542
19400111,7.822,Oklahoma,46.0796
19400111,2.071,Oregon,35.7278
19400111,4.152,Pennsylvania,39.4736
19400111,5.321,Rhode Island,41.5778
19400111,12.383,South Carolina,54.2894
19400111,2.515,South Dakota,36.527
19400111,8.091,Tennessee,46.5638
19400111,11.825,Texas,53.285
19400111,0.764,Utah,33.3752
19400111,0.866,Vermont,33.5588
19400111,7.987,Virginia,46.3766
19400111,0.624,Washington,33.1232
19400111,5.775,West Virginia,42.395
19400111,0.836,Wisconsin,33.5048
19400111,3.508,Wyoming,38.3144
19400112,10.151,Alabama,50.2718
19400112,16.292,Alaska,61.3256
19400112,7.18,Arizona,44.924
19400112,7.591,Arkansas,45.6638
19400112,8.1,California,46.58
19400112,2.597,Colorado,36.6746
19400112,1.014,Connecticut,33.8252
19400112,4.459,Delaware,40.0262
19400112,3.838,District Of Columbia,38.9084
19400112,17.95,Florida,64.31
19400112,10.856,Georgia ,51.5408
19400112,22.134,Hawaii,71.8412
19400112,3.316,Idaho,37.9688
19400112,1.486,Illinois,34.6748
19400112,2.268,Indiana,36.0824
19400112,2.564,Iowa,36.6152
19400112,1.815,Kansas,35.267
19400112,5.3,Kentucky,41.54
19400112,12.842,Louisiana,55.1156
19400112,7.474,Maine,45.4532
19400112,4.623,Maryland,40.3214
19400112,1.665,Massachusetts,34.997
19400112,2.633,Michigan,36.7394
19400112,7.71,Minnesota,45.878
19400112,10.813,Mississippi,51.4634
19400112,2.942,Missouri,37.2956
19400112,3.3,Montana,37.94
19400112,1.707,Nebraska,35.0726
19400112,0.9,Nevada,33.62
19400112,5.202,New Hampshire,41.3636
19400112,2.294,New Jersey,36.1292
19400112,3.507,New Mexico,38.3126
19400112,2.371,New York,36.2678
19400112,7.792,North Carolina,46.0256
19400112,6.91,North Dakota,44.438
19400112,2.339,Ohio,36.2102
19400112,5.667,Oklahoma,42.2006
19400112,1.321,Oregon,34.3778
19400112,0.888,Pennsylvania,33.5984
19400112,0.955,Rhode Island,33.719
19400112,9.955,South Carolina,49.919
19400112,3.443,South Dakota,38.1974
19400112,6.632,Tennessee,43.9376
19400112,9.899,Texas,49.8182
19400112,1.755,Utah,35.159
19400112,5.423,Vermont,41.7614
19400112,5.484,Virginia,41.8712
19400112,0.472,Washington,32.8496
19400112,3.979,West Virginia,39.1622
19400112,5.274,Wisconsin,41.4932
19400112,4.129,Wyoming,39.4322
19410101,7.991,Alabama,46.3838
19410101,20.976,Alaska,69.7568
19410101,5.784,Arizona,42.4112
19410101,5.954,Arkansas,42.7172
19410101,7.28,California,45.104
19410101,4.064,Colorado,39.3152
19410101,3.628,Connecticut,38.5304
19410101,0.196,Delaware,32.3528
19410101,0.593,District Of Columbia,33.0674
19410101,14.549,Florida,58.1882
19410101,8.557,Georgia ,47.4026
19410101,21.643,Hawaii,70.9574
19410101,4.844,Idaho,40.7192
19410101,1.315,Illinois,34.367
19410101,1.29,Indiana,34.322
19410101,5.119,Iowa,41.2142
19410101,0.105,Kansas,32.189
19410101,1.875,Kentucky,35.375
19410101,11.291,Louisiana,52.3238
19410101,11.144,Maine,52.0592
19410101,0.212,Maryland,32.3816
19410101,6.212,Massachusetts,43.1816
19410101,5.836,Michigan,42.5048
19410101,10.926,Minnesota,51.6668
19410101,8.835,Mississippi,47.903
19410101,0.741,Missouri,33.3338
19410101,5.573,Montana,42.0314
19410101,3.616,Nebraska,38.5088
19410101,0.303,Nevada,32.5454
19410101,9.328,New Hampshire,48.7904
19410101,1.932,New Jersey,35.4776
19410101,1.77,New Mexico,35.186
19410101,7.052,New York,44.6936
19410101,4.508,North Carolina,40.1144
19410101,11.777,North Dakota,53.1986
19410101,1.778,Ohio,35.2004
19410101,4.788,Oklahoma,40.6184
19410101,1.07,Oregon,33.926
19410101,3.531,Pennsylvania,38.3558
19410101,3.662,Rhode Island,38.5916
19410101,7.429,South Carolina,45.3722
19410101,7.336,South Dakota,45.2048
19410101,3.78,Tennessee,38.804
19410101,9.224,Texas,48.6032
19410101,2.904,Utah,37.2272
19410101,9.832,Vermont,49.6976
19410101,1.55,Virginia,34.79
19410101,0.164,Washington,32.2952
19410101,0.459,West Virginia,32.8262
19410101,7.551,Wisconsin,45.5918
19410101,5.733,Wyoming,42.3194
19410102,5.952,Alabama,42.7136
19410102,12.891,Alaska,55.2038
19410102,8.779,Arizona,47.8022
19410102,4.451,Arkansas,40.0118
19410102,9.257,California,48.6626
19410102,1.312,Colorado,34.3616
19410102,2.408,Connecticut,36.3344
19410102,0.32,Delaware,32.576
19410102,0.587,District Of Columbia,33.0566
19410102,13.236,Florida,55.8248
19410102,6.491,Georgia ,43.6838
19410102,20.492,Hawaii,68.8856
19410102,1.855,Idaho,35.339
19410102,2.794,Illinois,37.0292
19410102,2.766,Indiana,36.9788
19410102,5.826,Iowa,42.4868
19410102,0.648,Kansas,33.1664
19410102,0.046,Kentucky,32.0828
19410102,9.437,Louisiana,48.9866
19410102,7.016,Maine,44.6288
19410102,0.217,Maryland,32.3906
19410102,4.041,Massachusetts,39.2738
19410102,6.098,Michigan,42.9764
19410102,11.186,Minnesota,52.1348
19410102,6.889,Mississippi,44.4002
19410102,0.204,Missouri,32.3672
19410102,4.046,Montana,39.2828
19410102,2.768,Nebraska,36.9824
19410102,3.447,Nevada,38.2046
19410102,6.532,New Hampshire,43.7576
19410102,1.75,New Jersey,35.15
19410102,4.767,New Mexico,40.5806
19410102,5.913,New York,42.6434
19410102,2.797,North Carolina,37.0346
19410102,10.924,North Dakota,51.6632
19410102,3.116,Ohio,37.6088
19410102,4.477,Oklahoma,40.0586
19410102,3.299,Oregon,37.9382
19410102,4.027,Pennsylvania,39.2486
19410102,2.371,Rhode Island,36.2678
19410102,5.57,South Carolina,42.026
19410102,6.417,South Dakota,43.5506
19410102,1.759,Tennessee,35.1662
19410102,8.991,Texas,48.1838
19410102,0.913,Utah,33.6434
19410102,7.156,Vermont,44.8808
19410102,0.465,Virginia,32.837
19410102,2.62,Washington,36.716
19410102,1.974,West Virginia,35.5532
19410102,8.218,Wisconsin,46.7924
19410102,3.434,Wyoming,38.1812
19410103,9.613,Alabama,49.3034
19410103,12.582,Alaska,54.6476
19410103,9.866,Arizona,49.7588
19410103,8.15,Arkansas,46.67
19410103,10.807,California,51.4526
19410103,0.618,Colorado,33.1124
19410103,0.468,Connecticut,32.8424
19410103,2.452,Delaware,36.4136
19410103,2.709,District Of Columbia,36.8762
19410103,15.679,Florida,60.2222
19410103,10.198,Georgia ,50.3564
19410103,20.499,Hawaii,68.8982
19410103,2.261,Idaho,36.0698
19410103,1.996,Illinois,35.5928
19410103,1.702,Indiana,35.0636
19410103,0.387,Iowa,32.6966
19410103,4.169,Kansas,39.5042
19410103,4.21,Kentucky,39.578
19410103,12.197,Louisiana,53.9546
19410103,4.863,Maine,40.7534
19410103,2.843,Maryland,37.1174
19410103,1.781,Massachusetts,35.2058
19410103,3.748,Michigan,38.7464
19410103,4.189,Minnesota,39.5402
19410103,10.153,Mississippi,50.2754
19410103,4.309,Missouri,39.7562
19410103,0.216,Montana,32.3888
19410103,1.069,Nebraska,33.9242
19410103,5.431,Nevada,41.7758
19410103,4.19,New Hampshire,39.542
19410103,0.966,New Jersey,33.7388
19410103,5.713,New Mexico,42.2834
19410103,3.635,New York,38.543
19410103,6.502,North Carolina,43.7036
19410103,4.089,North Dakota,39.3602
19410103,0.3,Ohio,32.54
19410103,7.586,Oklahoma,45.6548
19410103,6.162,Oregon,43.0916
19410103,1.077,Pennsylvania,33.9386
19410103,0.428,Rhode Island,32.7704
19410103,9.226,South Carolina,48.6068
19410103,0.993,South Dakota,33.7874
19410103,5.909,Tennessee,42.6362
19410103,10.97,Texas,51.746
19410103,3.734,Utah,38.7212
19410103,4.864,Vermont,40.7552
19410103,4.045,Virginia,39.281
19410103,6.795,Washington,44.231
19410103,1.273,West Virginia,34.2914
19410103,3.799,Wisconsin,38.8382
19410103,0.999,Wyoming,33.7982
19410104,18.062,Alabama,64.5116
19410104,3.71,Alaska,38.678
19410104,11.152,Arizona,52.0736
19410104,17.034,Arkansas,62.6612
19410104,11.234,California,52.2212
19410104,4.965,Colorado,40.937
19410104,10.205,Connecticut,50.369
19410104,12.763,Delaware,54.9734
19410104,13.906,District Of Columbia,57.0308
19410104,21.08,Florida,69.944
19410104,18.335,Georgia ,65.003
19410104,21.345,Hawaii,70.421
19410104,5.277,Idaho,41.4986
19410104,13.276,Illinois,55.8968
19410104,13.331,Indiana,55.9958
19410104,11.659,Iowa,52.9862
19410104,12.713,Kansas,54.8834
19410104,14.902,Kentucky,58.8236
19410104,19.859,Louisiana,67.7462
19410104,5.604,Maine,42.0872
19410104,13.524,Maryland,56.3432
19410104,9.539,Massachusetts,49.1702
19410104,8.586,Michigan,47.4548
19410104,8.501,Minnesota,47.3018
19410104,18.521,Mississippi,65.3378
19410104,14.532,Missouri,58.1576
19410104,5.561,Montana,42.0098
19410104,9.683,Nebraska,49.4294
19410104,6.397,Nevada,43.5146
19410104,8.163,New Hampshire,46.6934
19410104,12.373,New Jersey,54.2714
19410104,9.209,New Mexico,48.5762
19410104,9.531,New York,49.1558
19410104,15.823,North Carolina,60.4814
19410104,6.59,North Dakota,43.862
19410104,12.55,Ohio,54.59
19410104,15.699,Oklahoma,60.2582
19410104,7.552,Oregon,45.5936
19410104,11.487,Pennsylvania,52.6766
19410104,10.082,Rhode Island,50.1476
19410104,17.895,South Carolina,64.211
19410104,8.437,South Dakota,47.1866
19410104,15.78,Tennessee,60.404
19410104,17.695,Texas,63.851
19410104,5.469,Utah,41.8442
19410104,8.065,Vermont,46.517
19410104,14.464,Virginia,58.0352
19410104,9.146,Washington,48.4628
19410104,13.044,West Virginia,55.4792
19410104,9.511,Wisconsin,49.1198
19410104,3.575,Wyoming,38.435
19410105,22.416,Alabama,72.3488
19410105,3.231,Alaska,37.8158
19410105,18.782,Arizona,65.8076
19410105,21.488,Arkansas,70.6784
19410105,17.166,California,62.8988
19410105,12.514,Colorado,54.5252
19410105,14.303,Connecticut,57.7454
19410105,17.54,Delaware,63.572
19410105,18.063,District Of Columbia,64.5134
19410105,23.351,Florida,74.0318
19410105,22.456,Georgia ,72.4208
19410105,21.954,Hawaii,71.5172
19410105,10.481,Idaho,50.8658
19410105,18.934,Illinois,66.0812
19410105,18.313,Indiana,64.9634
19410105,18.632,Iowa,65.5376
19410105,19.519,Kansas,67.1342
19410105,19.369,Kentucky,66.8642
19410105,23.155,Louisiana,73.679
19410105,10.615,Maine,51.107
19410105,17.88,Maryland,64.184
19410105,13.77,Massachusetts,56.786
19410105,13.959,Michigan,57.1262
19410105,15.163,Minnesota,59.2934
19410105,22.584,Mississippi,72.6512
19410105,20.158,Missouri,68.2844
19410105,12.043,Montana,53.6774
19410105,17.668,Nebraska,63.8024
19410105,13.934,Nevada,57.0812
19410105,12.376,New Hampshire,54.2768
19410105,16.601,New Jersey,61.8818
19410105,16.053,New Mexico,60.8954
19410105,13.833,New York,56.8994
19410105,20.144,North Carolina,68.2592
19410105,14.661,North Dakota,58.3898
19410105,17.008,Ohio,62.6144
19410105,21.272,Oklahoma,70.2896
19410105,11.265,Oregon,52.277
19410105,15.308,Pennsylvania,59.5544
19410105,14.197,Rhode Island,57.5546
19410105,22.183,South Carolina,71.9294
19410105,16.613,South Dakota,61.9034
19410105,20.266,Tennessee,68.4788
19410105,22.367,Texas,72.2606
19410105,13.331,Utah,55.9958
19410105,12.355,Vermont,54.239
19410105,18.553,Virginia,65.3954
19410105,11.315,Washington,52.367
19410105,16.575,West Virginia,61.835
19410105,15.301,Wisconsin,59.5418
19410105,11.432,Wyoming,52.5776
19410106,25.524,Alabama,77.9432
19410106,10.444,Alaska,50.7992
19410106,21.982,Arizona,71.5676
19410106,24.294,Arkansas,75.7292
19410106,19.143,California,66.4574
19410106,15.141,Colorado,59.2538
19410106,18.676,Connecticut,65.6168
19410106,21,Delaware,69.8
19410106,21.607,District Of Columbia,70.8926
19410106,26.702,Florida,80.0636
19410106,25.606,Georgia ,78.0908
19410106,23.543,Hawaii,74.3774
19410106,13.568,Idaho,56.4224
19410106,22.442,Illinois,72.3956
19410106,22.11,Indiana,71.798
19410106,20.95,Iowa,69.71
19410106,21.901,Kansas,71.4218
19410106,23.277,Kentucky,73.8986
19410106,26.264,Louisiana,79.2752
19410106,15.957,Maine,60.7226
19410106,21.419,Maryland,70.5542
19410106,18.47,Massachusetts,65.246
19410106,18.461,Michigan,65.2298
19410106,18.321,Minnesota,64.9778
19410106,25.853,Mississippi,78.5354
19410106,22.991,Missouri,73.3838
19410106,15.335,Montana,59.603
19410106,19.851,Nebraska,67.7318
19410106,16.711,Nevada,62.0798
19410106,17.667,New Hampshire,63.8006
19410106,20.425,New Jersey,68.765
19410106,18.913,New Mexico,66.0434
19410106,19.008,New York,66.2144
19410106,23.35,North Carolina,74.03
19410106,17.854,North Dakota,64.1372
19410106,21.284,Ohio,70.3112
19410106,23.49,Oklahoma,74.282
19410106,13.829,Oregon,56.8922
19410106,19.665,Pennsylvania,67.397
19410106,18.588,Rhode Island,65.4584
19410106,25.298,South Carolina,77.5364
19410106,18.875,South Dakota,65.975
19410106,23.834,Tennessee,74.9012
19410106,24.872,Texas,76.7696
19410106,16.268,Utah,61.2824
19410106,17.739,Vermont,63.9302
19410106,21.976,Virginia,71.5568
19410106,14.468,Washington,58.0424
19410106,20.81,West Virginia,69.458
19410106,18.791,Wisconsin,65.8238
19410106,14.299,Wyoming,57.7382
19410107,26.639,Alabama,79.9502
19410107,10.579,Alaska,51.0422
19410107,26.051,Arizona,78.8918
19410107,26.982,Arkansas,80.5676
19410107,23.894,California,75.0092
19410107,18.936,Colorado,66.0848
19410107,21.388,Connecticut,70.4984
19410107,23.587,Delaware,74.4566
19410107,24.301,District Of Columbia,75.7418
19410107,27.189,Florida,80.9402
19410107,26.605,Georgia ,79.889
19410107,24.057,Hawaii,75.3026
19410107,19.012,Idaho,66.2216
19410107,24.608,Illinois,76.2944
19410107,24.314,Indiana,75.7652
19410107,23.825,Iowa,74.885
19410107,25.798,Kansas,78.4364
19410107,25.289,Kentucky,77.5202
19410107,27.563,Louisiana,81.6134
19410107,19.048,Maine,66.2864
19410107,24.105,Maryland,75.389
19410107,20.903,Massachusetts,69.6254
19410107,20.906,Michigan,69.6308
19410107,21.613,Minnesota,70.9034
19410107,27.178,Mississippi,80.9204
19410107,25.884,Missouri,78.5912
19410107,20.037,Montana,68.0666
19410107,23.8,Nebraska,74.84
19410107,22.398,Nevada,72.3164
19410107,20.005,New Hampshire,68.009
19410107,22.989,New Jersey,73.3802
19410107,21.747,New Mexico,71.1446
19410107,21.619,New York,70.9142
19410107,25.507,North Carolina,77.9126
19410107,21.712,North Dakota,71.0816
19410107,23.626,Ohio,74.5268
19410107,27.249,Oklahoma,81.0482
19410107,19.495,Oregon,67.091
19410107,22.245,Pennsylvania,72.041
19410107,21.266,Rhode Island,70.2788
19410107,26.83,South Carolina,80.294
19410107,23.496,South Dakota,74.2928
19410107,25.574,Tennessee,78.0332
19410107,27.112,Texas,80.8016
19410107,21.036,Utah,69.8648
19410107,20.07,Vermont,68.126
19410107,24.575,Virginia,76.235
19410107,19.844,Washington,67.7192
19410107,23.209,West Virginia,73.7762
19410107,21.332,Wisconsin,70.3976
19410107,18.702,Wyoming,65.6636
19410108,26.789,Alabama,80.2202
19410108,11.084,Alaska,51.9512
19410108,24.542,Arizona,76.1756
19410108,26.727,Arkansas,80.1086
19410108,21.839,California,71.3102
19410108,18.485,Colorado,65.273
19410108,20.007,Connecticut,68.0126
19410108,22.571,Delaware,72.6278
19410108,22.836,District Of Columbia,73.1048
19410108,28.284,Florida,82.9112
19410108,27.074,Georgia ,80.7332
19410108,24.823,Hawaii,76.6814
19410108,17.086,Idaho,62.7548
19410108,24.297,Illinois,75.7346
19410108,23.403,Indiana,74.1254
19410108,23.715,Iowa,74.687
19410108,25.523,Kansas,77.9414
19410108,24.58,Kentucky,76.244
19410108,28.179,Louisiana,82.7222
19410108,15.998,Maine,60.7964
19410108,22.801,Maryland,73.0418
19410108,18.822,Massachusetts,65.8796
19410108,19.071,Michigan,66.3278
19410108,19.785,Minnesota,67.613
19410108,27.406,Mississippi,81.3308
19410108,25.809,Missouri,78.4562
19410108,18.358,Montana,65.0444
19410108,23.518,Nebraska,74.3324
19410108,19.931,Nevada,67.8758
19410108,16.991,New Hampshire,62.5838
19410108,21.438,New Jersey,70.5884
19410108,21.365,New Mexico,70.457
19410108,18.517,New York,65.3306
19410108,24.999,North Carolina,76.9982
19410108,20.232,North Dakota,68.4176
19410108,21.686,Ohio,71.0348
19410108,27.012,Oklahoma,80.6216
19410108,17.425,Oregon,63.365
19410108,19.745,Pennsylvania,67.541
19410108,19.931,Rhode Island,67.8758
19410108,26.913,South Carolina,80.4434
19410108,22.741,South Dakota,72.9338
19410108,25.277,Tennessee,77.4986
19410108,27.397,Texas,81.3146
19410108,19.713,Utah,67.4834
19410108,16.797,Vermont,62.2346
19410108,23.464,Virginia,74.2352
19410108,17.38,Washington,63.284
19410108,21.564,West Virginia,70.8152
19410108,19.999,Wisconsin,67.9982
19410108,17.743,Wyoming,63.9374
19410109,25.066,Alabama,77.1188
19410109,4.602,Alaska,40.2836
19410109,20.705,Arizona,69.269
19410109,23.669,Arkansas,74.6042
19410109,18.368,California,65.0624
19410109,13.273,Colorado,55.8914
19410109,17.728,Connecticut,63.9104
19410109,20.689,Delaware,69.2402
19410109,21.018,District Of Columbia,69.8324
19410109,26.927,Florida,80.4686
19410109,24.873,Georgia ,76.7714
19410109,24.671,Hawaii,76.4078
19410109,9.709,Idaho,49.4762
19410109,20.784,Illinois,69.4112
19410109,20.989,Indiana,69.7802
19410109,18.865,Iowa,65.957
19410109,21.125,Kansas,70.025
19410109,22.193,Kentucky,71.9474
19410109,26.192,Louisiana,79.1456
19410109,13.243,Maine,55.8374
19410109,21.062,Maryland,69.9116
19410109,16.38,Massachusetts,61.484
19410109,16.745,Michigan,62.141
19410109,14.978,Minnesota,58.9604
19410109,25.339,Mississippi,77.6102
19410109,21.425,Missouri,70.565
19410109,9.915,Montana,49.847
19410109,17.75,Nebraska,63.95
19410109,13.848,Nevada,56.9264
19410109,14.521,New Hampshire,58.1378
19410109,19.402,New Jersey,66.9236
19410109,17.772,New Mexico,63.9896
19410109,16.631,New York,61.9358
19410109,22.957,North Carolina,73.3226
19410109,13.062,North Dakota,55.5116
19410109,20.005,Ohio,68.009
19410109,23.384,Oklahoma,74.0912
19410109,12.036,Oregon,53.6648
19410109,18.128,Pennsylvania,64.6304
19410109,17.657,Rhode Island,63.7826
19410109,24.758,South Carolina,76.5644
19410109,15.936,South Dakota,60.6848
19410109,22.911,Tennessee,73.2398
19410109,24.735,Texas,76.523
19410109,13.43,Utah,56.174
19410109,14.55,Vermont,58.19
19410109,21.477,Virginia,70.6586
19410109,11.774,Washington,53.1932
19410109,19.683,West Virginia,67.4294
19410109,16.397,Wisconsin,61.5146
19410109,10.461,Wyoming,50.8298
19410110,21.443,Alabama,70.5974
19410110,5.142,Alaska,41.2556
19410110,14.29,Arizona,57.722
19410110,19.492,Arkansas,67.0856
19410110,13.789,California,56.8202
19410110,7.413,Colorado,45.3434
19410110,12.492,Connecticut,54.4856
19410110,16.225,Delaware,61.205
19410110,16.047,District Of Columbia,60.8846
19410110,25.407,Florida,77.7326
19410110,21.718,Georgia ,71.0924
19410110,23.625,Hawaii,74.525
19410110,5.541,Idaho,41.9738
19410110,14.347,Illinois,57.8246
19410110,14.4,Indiana,57.92
19410110,11.966,Iowa,53.5388
19410110,13.927,Kansas,57.0686
19410110,16.932,Kentucky,62.4776
19410110,23.387,Louisiana,74.0966
19410110,6.32,Maine,43.376
19410110,16.451,Maryland,61.6118
19410110,10.354,Massachusetts,50.6372
19410110,9.781,Michigan,49.6058
19410110,8.086,Minnesota,46.5548
19410110,21.96,Mississippi,71.528
19410110,15.664,Missouri,60.1952
19410110,5.498,Montana,41.8964
19410110,10.522,Nebraska,50.9396
19410110,8.451,Nevada,47.2118
19410110,7.485,New Hampshire,45.473
19410110,14.509,New Jersey,58.1162
19410110,12.053,New Mexico,53.6954
19410110,10.099,New York,50.1782
19410110,19.022,North Carolina,66.2396
19410110,6.741,North Dakota,44.1338
19410110,14.022,Ohio,57.2396
19410110,17.637,Oklahoma,63.7466
19410110,8.345,Oregon,47.021
19410110,12.812,Pennsylvania,55.0616
19410110,12.41,Rhode Island,54.338
19410110,21.386,South Carolina,70.4948
19410110,8.697,South Dakota,47.6546
19410110,18.407,Tennessee,65.1326
19410110,20.629,Texas,69.1322
19410110,7.65,Utah,45.77
19410110,7.286,Vermont,45.1148
19410110,17.077,Virginia,62.7386
19410110,8.084,Washington,46.5512
19410110,14.888,West Virginia,58.7984
19410110,9.293,Wisconsin,48.7274
19410110,4.9,Wyoming,40.82
19410111,11.491,Alabama,52.6838
19410111,14.878,Alaska,58.7804
19410111,10.185,Arizona,50.333
19410111,9.484,Arkansas,49.0712
19410111,11.124,California,52.0232
19410111,2.065,Colorado,35.717
19410111,7.405,Connecticut,45.329
19410111,9.152,Delaware,48.4736
19410111,8.287,District Of Columbia,46.9166
19410111,19.453,Florida,67.0154
19410111,13.007,Georgia ,55.4126
19410111,22.956,Hawaii,73.3208
19410111,0.908,Idaho,33.6344
19410111,6.25,Illinois,43.25
19410111,6.217,Indiana,43.1906
19410111,4.081,Iowa,39.3458
19410111,6.82,Kansas,44.276
19410111,7.404,Kentucky,45.3272
19410111,13.024,Louisiana,55.4432
19410111,1.348,Maine,34.4264
19410111,8.809,Maryland,47.8562
19410111,5.625,Massachusetts,42.125
19410111,3.707,Michigan,38.6726
19410111,0.082,Minnesota,32.1476
19410111,11.4,Mississippi,52.52
19410111,7.019,Missouri,44.6342
19410111,0.918,Montana,33.6524
19410111,4.102,Nebraska,39.3836
19410111,4.815,Nevada,40.667
19410111,2.868,New Hampshire,37.1624
19410111,7.809,New Jersey,46.0562
19410111,6.517,New Mexico,43.7306
19410111,4.813,New York,40.6634
19410111,10.595,North Carolina,51.071
19410111,0.944,North Dakota,33.6992
19410111,6.073,Ohio,42.9314
19410111,9.596,Oklahoma,49.2728
19410111,5.187,Oregon,41.3366
19410111,5.889,Pennsylvania,42.6002
19410111,7.383,Rhode Island,45.2894
19410111,12.861,South Carolina,55.1498
19410111,2.144,South Dakota,35.8592
19410111,8.153,Tennessee,46.6754
19410111,12.568,Texas,54.6224
19410111,2.85,Utah,37.13
19410111,2.667,Vermont,36.8006
19410111,8.629,Virginia,47.5322
19410111,4.295,Washington,39.731
19410111,6.595,West Virginia,43.871
19410111,2.431,Wisconsin,36.3758
19410111,0.51,Wyoming,32.918
19410112,9.384,Alabama,48.8912
19410112,17.269,Alaska,63.0842
19410112,5.953,Arizona,42.7154
19410112,6.674,Arkansas,44.0132
19410112,6.87,California,44.366
19410112,2.559,Colorado,36.6062
19410112,1.471,Connecticut,34.6478
19410112,4.142,Delaware,39.4556
19410112,3.405,District Of Columbia,38.129
19410112,17.624,Florida,63.7232
19410112,10.185,Georgia ,50.333
19410112,21.119,Hawaii,70.0142
19410112,3.514,Idaho,38.3252
19410112,2.513,Illinois,36.5234
19410112,2.725,Indiana,36.905
19410112,0.457,Iowa,32.8226
19410112,2.524,Kansas,36.5432
19410112,4.981,Kentucky,40.9658
19410112,11.968,Louisiana,53.5424
19410112,5.209,Maine,41.3762
19410112,4.103,Maryland,39.3854
19410112,0.746,Massachusetts,33.3428
19410112,0.631,Michigan,33.1358
19410112,5.673,Minnesota,42.2114
19410112,9.86,Mississippi,49.748
19410112,3.663,Missouri,38.5934
19410112,4.482,Montana,40.0676
19410112,0.96,Nebraska,33.728
19410112,0.708,Nevada,33.2744
19410112,3.887,New Hampshire,38.9966
19410112,2.351,New Jersey,36.2318
19410112,2.703,New Mexico,36.8654
19410112,1.861,New York,35.3498
19410112,7.294,North Carolina,45.1292
19410112,5.516,North Dakota,41.9288
19410112,2.465,Ohio,36.437
19410112,6.129,Oklahoma,43.0322
19410112,1.345,Oregon,34.421
19410112,0.992,Pennsylvania,33.7856
19410112,1.474,Rhode Island,34.6532
19410112,9.616,South Carolina,49.3088
19410112,2.463,South Dakota,36.4334
19410112,6.094,Tennessee,42.9692
19410112,9.551,Texas,49.1918
19410112,1.008,Utah,33.8144
19410112,4.32,Vermont,39.776
19410112,5.041,Virginia,41.0738
19410112,0.506,Washington,32.9108
19410112,3.496,West Virginia,38.2928
19410112,2.544,Wisconsin,36.5792
19410112,4.175,Wyoming,39.515
19420101,5.865,Alabama,42.557
19420101,12.858,Alaska,55.1444
19420101,5.422,Arizona,41.7596
19420101,2.943,Arkansas,37.2974
19420101,6.407,California,43.5326
19420101,5.891,Colorado,42.6038
19420101,3.019,Connecticut,37.4342
19420101,0.155,Delaware,32.279
19420101,0.285,District Of Columbia,32.513
19420101,13.972,Florida,57.1496
19420101,7.558,Georgia ,45.6044
19420101,21.073,Hawaii,69.9314
19420101,8.847,Idaho,47.9246
19420101,2.905,Illinois,37.229
19420101,2.453,Indiana,36.4154
19420101,6.107,Iowa,42.9926
19420101,1.581,Kansas,34.8458
19420101,0.201,Kentucky,32.3618
19420101,8.121,Louisiana,46.6178
19420101,10.286,Maine,50.5148
19420101,0.22,Maryland,32.396
19420101,5.084,Massachusetts,41.1512
19420101,6.067,Michigan,42.9206
19420101,8.575,Minnesota,47.435
19420101,5.909,Mississippi,42.6362
19420101,1.07,Missouri,33.926
19420101,6.917,Montana,44.4506
19420101,4.547,Nebraska,40.1846
19420101,2.381,Nevada,36.2858
19420101,8.034,New Hampshire,46.4612
19420101,2.101,New Jersey,35.7818
19420101,1.456,New Mexico,34.6208
19420101,6.185,New York,43.133
19420101,4.1,North Carolina,39.38
19420101,7.8,North Dakota,46.04
19420101,2.526,Ohio,36.5468
19420101,2.325,Oklahoma,36.185
19420101,2.586,Oregon,36.6548
19420101,3.586,Pennsylvania,38.4548
19420101,3.027,Rhode Island,37.4486
19420101,7.193,South Carolina,44.9474
19420101,5.245,South Dakota,41.441
19420101,1.539,Tennessee,34.7702
19420101,6.72,Texas,44.096
19420101,4.655,Utah,40.379
19420101,8.407,Vermont,47.1326
19420101,1.121,Virginia,34.0178
19420101,3.291,Washington,37.9238
19420101,1.188,West Virginia,34.1384
19420101,7.813,Wisconsin,46.0634
19420101,8.606,Wyoming,47.4908
19420102,6.248,Alabama,43.2464
19420102,11.418,Alaska,52.5524
19420102,5.065,Arizona,41.117
19420102,4.711,Arkansas,40.4798
19420102,6.541,California,43.7738
19420102,6.212,Colorado,43.1816
19420102,3.211,Connecticut,37.7798
19420102,0.075,Delaware,32.135
19420102,0.41,District Of Columbia,32.738
19420102,13.057,Florida,55.5026
19420102,6.582,Georgia ,43.8476
19420102,20.886,Hawaii,69.5948
19420102,6.831,Idaho,44.2958
19420102,2.305,Illinois,36.149
19420102,2.63,Indiana,36.734
19420102,5.18,Iowa,41.324
19420102,0.506,Kansas,32.9108
19420102,0.365,Kentucky,32.657
19420102,9.613,Louisiana,49.3034
19420102,9.342,Maine,48.8156
